,Province_State,County,Party,TotalVotes,WinningVotes
1800,Maine,Vassalboro,REP,2553,1394
1801,Maine,Veazie,DEM,1223,646
1802,Maine,Verona,REP,350,182
1803,Maine,Vienna,REP,405,208
1804,Maine,Vinalhaven,DEM,837,531
1805,Maine,Wade,REP,142,79
1806,Maine,Waite,REP,51,33
1807,Maine,Waldo,REP,502,261
1808,Maine,Waldoboro,REP,2934,1568
1809,Maine,Wales,REP,915,616
1810,Maine,Wallagrass,DEM,291,153
1811,Maine,Waltham,REP,230,159
1812,Maine,Warren,REP,2244,1259
1813,Maine,Washburn,REP,820,518
1814,Maine,Washington,REP,988,540
1815,Maine,Washington Cty Townships,REP,30,21
1816,Maine,Waterboro,REP,4478,2471
1817,Maine,Waterford,REP,1038,557
1818,Maine,Waterville,DEM,7905,5019
1819,Maine,Wayne,DEM,869,506
1820,Maine,Webster Plt.,REP,42,33
1821,Maine,Weld,DEM,299,149
1822,Maine,Wellington,REP,119,67
1823,Maine,Wells,DEM,7975,4465
1824,Maine,Wesley,REP,76,45
1825,Maine,West Bath,DEM,1392,737
1826,Maine,West Forks Plt.,REP,53,30
1827,Maine,West Gardiner,REP,2380,1317
1828,Maine,West Paris,REP,957,552
1829,Maine,Westbrook,DEM,11187,7274
1830,Maine,Westfield,REP,267,174
1831,Maine,Westmanland,DEM,55,30
1832,Maine,Weston,REP,182,125
1833,Maine,Westport,DEM,551,303
1834,Maine,Whitefield,REP,1479,753
1835,Maine,Whiting,REP,361,205
1836,Maine,Whitneyville,REP,130,70
1837,Maine,Willimantic,REP,90,70
1838,Maine,Wilton,REP,2177,1117
1839,Maine,Windham,DEM,11442,5782
1840,Maine,Windsor,REP,1433,899
1841,Maine,Winn,REP,207,145
1842,Maine,Winslow,REP,4679,2360
1843,Maine,Winter Harbor,REP,329,179
1844,Maine,Winterport,REP,2335,1245
1845,Maine,Winterville Plt.,REP,125,72
1846,Maine,Winthrop,DEM,3737,1963
1847,Maine,Wiscasset,DEM,2313,1114
1848,Maine,Woodland,REP,662,409
1849,Maine,Woodstock,REP,945,534
1850,Maine,Woodville,REP,136,116
1851,Maine,Woolwich,REP,2150,1062
1852,Maine,Yarmouth,DEM,6358,4785
1853,Maine,York,DEM,9658,6117
1854,Maryland,Allegany County,REP,30641,20886
1855,Maryland,Anne Arundel County,DEM,309617,172823
1856,Maryland,Baltimore County,DEM,414932,258409
1857,Maryland,Baltimore city,DEM,237461,207260
1858,Maryland,Calvert County,REP,49112,25346
1859,Maryland,Caroline County,REP,15794,10283
1860,Maryland,Carroll County,REP,100327,60218
1861,Maryland,Cecil County,REP,47462,29439
1862,Maryland,Charles County,DEM,89498,62171
1863,Maryland,Dorchester County,REP,15977,8764
1864,Maryland,Frederick County,DEM,145615,77675
1865,Maryland,Garrett County,REP,15611,12002
1866,Maryland,Harford County,REP,148186,80930
1867,Maryland,Howard County,DEM,183062,129433
1868,Maryland,Kent County,DEM,10794,5329
1869,Maryland,Montgomery County,DEM,533743,419569
1870,Maryland,Prince George's County,DEM,424855,379208
1871,Maryland,Queen Anne's County,REP,30290,18741
1872,Maryland,Somerset County,REP,10147,5739
1873,Maryland,St. Mary's County,REP,55665,30826
1874,Maryland,Talbot County,DEM,22555,11062
1875,Maryland,Washington County,REP,67779,40224
1876,Maryland,Wicomico County,REP,46216,22944
1877,Maryland,Worcester County,REP,31691,18571
1878,Massachusetts,Abington,DEM,9660,5209
1879,Massachusetts,Acton,DEM,13927,11105
1880,Massachusetts,Acushnet,REP,6068,3290
1881,Massachusetts,Adams,DEM,4441,2894
1882,Massachusetts,Agawam,REP,16185,8073
1883,Massachusetts,Alford,DEM,325,271
1884,Massachusetts,Amesbury,DEM,10395,6786
1885,Massachusetts,Amherst,DEM,11871,10718
1886,Massachusetts,Andover,DEM,21743,14503
1887,Massachusetts,Aquinnah,DEM,355,311
1888,Massachusetts,Arlington,DEM,28551,23671
1889,Massachusetts,Ashburnham,DEM,3827,2030
1890,Massachusetts,Ashby,REP,2023,1008
1891,Massachusetts,Ashfield,DEM,1218,993
1892,Massachusetts,Ashland,DEM,10444,7308
1893,Massachusetts,Athol,DEM,5502,2705
1894,Massachusetts,Attleboro,DEM,23555,13661
1895,Massachusetts,Auburn,DEM,10201,5620
1896,Massachusetts,Avon,DEM,2697,1601
1897,Massachusetts,Ayer,DEM,4625,2932
1898,Massachusetts,Barnstable,DEM,28427,16491
1899,Massachusetts,Barre,DEM,3157,1535
1900,Massachusetts,Becket,DEM,1195,757
1901,Massachusetts,Bedford,DEM,8859,6452
1902,Massachusetts,Belchertown,DEM,9609,5893
1903,Massachusetts,Bellingham,DEM,9889,5211
1904,Massachusetts,Belmont,DEM,15356,11999
1905,Massachusetts,Berkley,REP,4113,2251
1906,Massachusetts,Berlin,DEM,2265,1375
1907,Massachusetts,Bernardston,DEM,1375,916
1908,Massachusetts,Beverly,DEM,24450,16703
1909,Massachusetts,Billerica,DEM,24644,13328
1910,Massachusetts,Blackstone,REP,5135,2560
1911,Massachusetts,Blandford,REP,775,454
1912,Massachusetts,Bolton,DEM,3762,2529
1913,Massachusetts,Boston,DEM,293796,242717
1914,Massachusetts,Bourne,DEM,12119,6527
1915,Massachusetts,Boxborough,DEM,3402,2526
1916,Massachusetts,Boxford,DEM,5543,3117
1917,Massachusetts,Boylston,DEM,3304,1877
1918,Massachusetts,Braintree,DEM,21795,12612
1919,Massachusetts,Brewster,DEM,7436,4940
1920,Massachusetts,Bridgewater,DEM,14616,7688
1921,Massachusetts,Brimfield,REP,2314,1193
1922,Massachusetts,Brockton,DEM,38712,29475
1923,Massachusetts,Brookfield,REP,2054,1054
1924,Massachusetts,Brookline,DEM,31084,27150
1925,Massachusetts,Buckland,DEM,1191,889
1926,Massachusetts,Burlington,DEM,15346,9447
1927,Massachusetts,Cambridge,DEM,54795,50233
1928,Massachusetts,Canton,DEM,14485,9222
1929,Massachusetts,Carlisle,DEM,3638,2772
1930,Massachusetts,Carver,REP,6961,3504
1931,Massachusetts,Charlemont,DEM,743,492
1932,Massachusetts,Charlton,REP,8122,4127
1933,Massachusetts,Chatham,DEM,5075,3107
1934,Massachusetts,Chelmsford,DEM,22349,13901
1935,Massachusetts,Chelsea,DEM,10524,8155
1936,Massachusetts,Cheshire,DEM,1946,1124
1937,Massachusetts,Chester,REP,744,415
1938,Massachusetts,Chesterfield,DEM,822,510
1939,Massachusetts,Chicopee,DEM,25795,14502
1940,Massachusetts,Chilmark,DEM,921,796
1941,Massachusetts,Clarksburg,DEM,990,583
1942,Massachusetts,Clinton,DEM,7826,4688
1943,Massachusetts,Cohasset,DEM,5669,3849
1944,Massachusetts,Colrain,DEM,1007,667
1945,Massachusetts,Concord,DEM,12311,10024
1946,Massachusetts,Conway,DEM,1303,989
1947,Massachusetts,Cummington,DEM,591,413
1948,Massachusetts,Dalton,DEM,3821,2682
1949,Massachusetts,Danvers,DEM,16907,9833
1950,Massachusetts,Dartmouth,DEM,17884,9792
1951,Massachusetts,Dedham,DEM,15867,10760
1952,Massachusetts,Deerfield,DEM,3350,2425
1953,Massachusetts,Dennis,DEM,10321,6181
1954,Massachusetts,Dighton,REP,4724,2473
1955,Massachusetts,Douglas,REP,5534,2956
1956,Massachusetts,Dover,DEM,4023,2761
1957,Massachusetts,Dracut,REP,17845,8812
1958,Massachusetts,Dudley,REP,6092,3192
1959,Massachusetts,Dunstable,DEM,2173,1243
1960,Massachusetts,Duxbury,DEM,11219,6910
1961,Massachusetts,East Bridgewater,REP,8767,4366
1962,Massachusetts,East Brookfield,REP,1365,741
1963,Massachusetts,East Longmeadow,DEM,10122,5295
1964,Massachusetts,Eastham,DEM,4100,2864
1965,Massachusetts,Easthampton,DEM,10592,7796
1966,Massachusetts,Easton,DEM,14519,8715
1967,Massachusetts,Edgartown,DEM,3101,2185
1968,Massachusetts,Egremont,DEM,973,783
1969,Massachusetts,Erving,DEM,929,550
1970,Massachusetts,Essex,DEM,2512,1650
1971,Massachusetts,Everett,DEM,14817,10492
1972,Massachusetts,Fairhaven,DEM,9557,5093
1973,Massachusetts,Fall River,DEM,31616,17459
1974,Massachusetts,Falmouth,DEM,21890,14134
1975,Massachusetts,Fitchburg,DEM,16509,9897
1976,Massachusetts,Florida,DEM,418,209
1977,Massachusetts,Foxborough,DEM,11346,6740
1978,Massachusetts,Framingham,DEM,32048,23622
1979,Massachusetts,Franklin,DEM,20346,12475
1980,Massachusetts,Freetown,REP,5506,2906
1981,Massachusetts,Gardner,DEM,9444,5213
1982,Massachusetts,Georgetown,DEM,5585,3051
1983,Massachusetts,Gill,DEM,987,679
1984,Massachusetts,Gloucester,DEM,18159,12138
1985,Massachusetts,Goshen,DEM,672,418
1986,Massachusetts,Gosnold,DEM,82,56
1987,Massachusetts,Grafton,DEM,11453,7139
1988,Massachusetts,Granby,DEM,3956,2055
1989,Massachusetts,Granville,REP,990,565
1990,Massachusetts,Great Barrington,DEM,4112,3368
1991,Massachusetts,Greenfield,DEM,9409,6883
1992,Massachusetts,Groton,DEM,7285,4941
1993,Massachusetts,Groveland,DEM,4536,2421
1994,Massachusetts,Hadley,DEM,3493,2476
1995,Massachusetts,Halifax,REP,4874,2398
1996,Massachusetts,Hamilton,DEM,4988,3364
1997,Massachusetts,Hampden,REP,3339,1713
1998,Massachusetts,Hancock,DEM,478,257
1999,Massachusetts,Hanover,DEM,9652,4910
2000,Massachusetts,Hanson,REP,6741,3314
2001,Massachusetts,Hardwick,DEM,1529,749
2002,Massachusetts,Harvard,DEM,4129,3074
2003,Massachusetts,Harwich,DEM,9448,5833
2004,Massachusetts,Hatfield,DEM,2313,1578
2005,Massachusetts,Haverhill,DEM,32401,19020
2006,Massachusetts,Hawley,DEM,231,155
2007,Massachusetts,Heath,DEM,468,294
2008,Massachusetts,Hingham,DEM,16229,10855
2009,Massachusetts,Hinsdale,DEM,1210,771
2010,Massachusetts,Holbrook,DEM,6213,3710
2011,Massachusetts,Holden,DEM,12654,7325
2012,Massachusetts,Holland,REP,1545,793
2013,Massachusetts,Holliston,DEM,9617,6771
2014,Massachusetts,Holyoke,DEM,16313,11152
2015,Massachusetts,Hopedale,DEM,3775,2285
2016,Massachusetts,Hopkinton,DEM,10296,7047
2017,Massachusetts,Hubbardston,REP,2927,1442
2018,Massachusetts,Hudson,DEM,11583,7414
2019,Massachusetts,Hull,DEM,7080,4507
2020,Massachusetts,Huntington,REP,1217,593
2021,Massachusetts,Ipswich,DEM,9614,6273
2022,Massachusetts,Kingston,DEM,8520,4522
2023,Massachusetts,Lakeville,REP,7323,3778
2024,Massachusetts,Lancaster,DEM,4354,2458
2025,Massachusetts,Lanesborough,DEM,1891,1237
2026,Massachusetts,Lawrence,DEM,23208,17023
2027,Massachusetts,Lee,DEM,3489,2415
2028,Massachusetts,Leicester,REP,6415,3146
2029,Massachusetts,Lenox,DEM,3368,2701
2030,Massachusetts,Leominster,DEM,21525,12344
2031,Massachusetts,Leverett,DEM,1386,1193
2032,Massachusetts,Lexington,DEM,20048,16308
2033,Massachusetts,Leyden,DEM,502,330
2034,Massachusetts,Lincoln,DEM,4271,3493
2035,Massachusetts,Littleton,DEM,6691,4479
2036,Massachusetts,Longmeadow,DEM,10395,6679
2037,Massachusetts,Lowell,DEM,38681,25544
2038,Massachusetts,Ludlow,REP,11384,5695
2039,Massachusetts,Lunenburg,DEM,7192,4027
2040,Massachusetts,Lynn,DEM,35777,24662
2041,Massachusetts,Lynnfield,DEM,8345,4213
2042,Massachusetts,Malden,DEM,25623,19111
2043,Massachusetts,Manchester,DEM,3819,2712
2044,Massachusetts,Mansfield,DEM,14537,9024
2045,Massachusetts,Marblehead,DEM,14234,10128
2046,Massachusetts,Marion,DEM,3696,2369
2047,Massachusetts,Marlborough,DEM,19143,12610
2048,Massachusetts,Marshfield,DEM,17482,9671
2049,Massachusetts,Mashpee,DEM,10263,5982
2050,Massachusetts,Mattapoisett,DEM,4697,2730
2051,Massachusetts,Maynard,DEM,6786,4942
2052,Massachusetts,Medfield,DEM,8211,5668
2053,Massachusetts,Medford,DEM,31713,23495
2054,Massachusetts,Medway,DEM,8416,5156
2055,Massachusetts,Melrose,DEM,18241,13213
2056,Massachusetts,Mendon,DEM,3944,2067
2057,Massachusetts,Merrimac,DEM,4391,2549
2058,Massachusetts,Methuen,DEM,25919,14328
2059,Massachusetts,Middleborough,REP,13857,7164
2060,Massachusetts,Middlefield,DEM,334,199
2061,Massachusetts,Middleton,REP,5858,2966
2062,Massachusetts,Milford,DEM,14580,8700
2063,Massachusetts,Millbury,DEM,8162,4196
2064,Massachusetts,Millis,DEM,5639,3502
2065,Massachusetts,Millville,REP,1848,976
2066,Massachusetts,Milton,DEM,17654,12862
2067,Massachusetts,Monroe,REP,60,31
2068,Massachusetts,Monson,REP,5175,2588
2069,Massachusetts,Montague,DEM,4898,3520
2070,Massachusetts,Monterey,DEM,592,481
2071,Massachusetts,Montgomery,REP,564,312
2072,Massachusetts,Mount Washington,DEM,125,102
2073,Massachusetts,Nahant,DEM,2524,1629
2074,Massachusetts,Nantucket,DEM,7306,5241
2075,Massachusetts,Natick,DEM,21776,16330
2076,Massachusetts,Needham,DEM,20113,15573
2077,Massachusetts,New Ashford,DEM,151,98
2078,Massachusetts,New Bedford,DEM,34877,21267
2079,Massachusetts,New Braintree,REP,671,337
2080,Massachusetts,New Marlborough,DEM,959,678
2081,Massachusetts,New Salem,DEM,681,419
2082,Massachusetts,Newbury,DEM,5025,3138
2083,Massachusetts,Newburyport,DEM,12708,9224
2084,Massachusetts,Newton,DEM,50295,40907
2085,Massachusetts,Norfolk,DEM,6853,4100
2086,Massachusetts,North Adams,DEM,5932,4216
2087,Massachusetts,North Andover,DEM,18012,11022
2088,Massachusetts,North Attleborough,DEM,17191,9724
2089,Massachusetts,North Brookfield,REP,2715,1459
2090,Massachusetts,North Reading,DEM,9930,5585
2091,Massachusetts,Northampton,DEM,17925,15649
2092,Massachusetts,Northborough,DEM,9687,6476
2093,Massachusetts,Northbridge,DEM,9228,4720
2094,Massachusetts,Northfield,DEM,1855,1211
2095,Massachusetts,Norton,DEM,10974,5918
2096,Massachusetts,Norwell,DEM,7386,4291
2097,Massachusetts,Norwood,DEM,17453,11212
2098,Massachusetts,Oak Bluffs,DEM,3209,2420
2099,Massachusetts,Oakham,REP,1257,664
2100,Massachusetts,Orange,DEM,3800,1984
2101,Massachusetts,Orleans,DEM,4842,3288
2102,Massachusetts,Otis,DEM,1014,550
2103,Massachusetts,Oxford,REP,7574,3765
2104,Massachusetts,Palmer,REP,6503,3240
2105,Massachusetts,Paxton,DEM,2962,1625
2106,Massachusetts,Peabody,DEM,30090,16860
2107,Massachusetts,Pelham,DEM,925,819
2108,Massachusetts,Pembroke,DEM,11753,6174
2109,Massachusetts,Pepperell,DEM,7307,3869
2110,Massachusetts,Peru,DEM,533,299
2111,Massachusetts,Petersham,DEM,872,528
2112,Massachusetts,Phillipston,REP,1094,607
2113,Massachusetts,Pittsfield,DEM,21942,16404
2114,Massachusetts,Plainfield,DEM,443,316
2115,Massachusetts,Plainville,DEM,5823,3196
2116,Massachusetts,Plymouth,DEM,37336,21266
2117,Massachusetts,Plympton,DEM,1918,962
2118,Massachusetts,Princeton,DEM,2575,1530
2119,Massachusetts,Provincetown,DEM,2613,2402
2120,Massachusetts,Quincy,DEM,45793,30446
2121,Massachusetts,Randolph,DEM,17455,13676
2122,Massachusetts,Raynham,DEM,8811,4372
2123,Massachusetts,Reading,DEM,16952,11134
2124,Massachusetts,Rehoboth,REP,7917,4076
2125,Massachusetts,Revere,DEM,20890,13360
2126,Massachusetts,Richmond,DEM,1057,828
2127,Massachusetts,Rochester,REP,3833,1991
2128,Massachusetts,Rockland,DEM,9994,5400
2129,Massachusetts,Rockport,DEM,5275,3861
2130,Massachusetts,Rowe,DEM,267,152
2131,Massachusetts,Rowley,DEM,4227,2180
2132,Massachusetts,Royalston,DEM,787,408
2133,Massachusetts,Russell,REP,919,512
2134,Massachusetts,Rutland,DEM,5675,2818
2135,Massachusetts,Salem,DEM,24018,18023
2136,Massachusetts,Salisbury,DEM,5556,2845
2137,Massachusetts,Sandisfield,DEM,515,306
2138,Massachusetts,Sandwich,DEM,14061,7739
2139,Massachusetts,Saugus,DEM,15797,8001
2140,Massachusetts,Savoy,DEM,399,226
2141,Massachusetts,Scituate,DEM,13530,8608
2142,Massachusetts,Seekonk,DEM,8955,4786
2143,Massachusetts,Sharon,DEM,11617,8778
2144,Massachusetts,Sheffield,DEM,2162,1542
2145,Massachusetts,Shelburne,DEM,1174,927
2146,Massachusetts,Sherborn,DEM,2963,2267
2147,Massachusetts,Shirley,DEM,3700,2100
2148,Massachusetts,Shrewsbury,DEM,21131,13590
2149,Massachusetts,Shutesbury,DEM,1330,1154
2150,Massachusetts,Somerset,DEM,11122,5815
2151,Massachusetts,Somerville,DEM,42200,37027
2152,Massachusetts,South Hadley,DEM,10059,6590
2153,Massachusetts,Southampton,DEM,4194,2231
2154,Massachusetts,Southborough,DEM,6665,4618
2155,Massachusetts,Southbridge,DEM,7261,4079
2156,Massachusetts,Southwick,REP,5732,3221
2157,Massachusetts,Spencer,REP,6412,3287
2158,Massachusetts,Springfield,DEM,54373,39361
2159,Massachusetts,Sterling,DEM,5451,2841
2160,Massachusetts,Stockbridge,DEM,1363,1099
2161,Massachusetts,Stoneham,DEM,14322,8676
2162,Massachusetts,Stoughton,DEM,15623,10254
2163,Massachusetts,Stow,DEM,4964,3551
2164,Massachusetts,Sturbridge,DEM,6093,3417
2165,Massachusetts,Sudbury,DEM,12354,9345
2166,Massachusetts,Sunderland,DEM,2050,1605
2167,Massachusetts,Sutton,DEM,6318,3091
2168,Massachusetts,Swampscott,DEM,9572,6845
2169,Massachusetts,Swansea,REP,10034,5123
2170,Massachusetts,Taunton,DEM,26773,14996
2171,Massachusetts,Templeton,REP,4495,2289
2172,Massachusetts,Tewksbury,DEM,19137,9954
2173,Massachusetts,Tisbury,DEM,2835,2225
2174,Massachusetts,Tolland,REP,328,186
2175,Massachusetts,Topsfield,DEM,4144,2460
2176,Massachusetts,Townsend,DEM,5476,2687
2177,Massachusetts,Truro,DEM,1762,1386
2178,Massachusetts,Tyngsborough,DEM,7545,4034
2179,Massachusetts,Tyringham,DEM,314,234
2180,Massachusetts,Upton,DEM,5300,3173
2181,Massachusetts,Uxbridge,DEM,8727,4351
2182,Massachusetts,Wakefield,DEM,16623,10215
2183,Massachusetts,Wales,REP,1087,619
2184,Massachusetts,Walpole,DEM,16166,9474
2185,Massachusetts,Waltham,DEM,28896,20424
2186,Massachusetts,Ware,REP,4951,2444
2187,Massachusetts,Wareham,DEM,12726,6883
2188,Massachusetts,Warren,REP,2599,1375
2189,Massachusetts,Warwick,DEM,523,343
2190,Massachusetts,Washington,DEM,353,240
2191,Massachusetts,Watertown,DEM,19227,14970
2192,Massachusetts,Wayland,DEM,9302,7344
2193,Massachusetts,Webster,DEM,8298,4046
2194,Massachusetts,Wellesley,DEM,16342,12630
2195,Massachusetts,Wellfleet,DEM,2516,1971
2196,Massachusetts,Wendell,DEM,614,487
2197,Massachusetts,Wenham,DEM,2608,1761
2198,Massachusetts,West Boylston,DEM,4802,2788
2199,Massachusetts,West Bridgewater,REP,4625,2272
2200,Massachusetts,West Brookfield,DEM,2327,1137
2201,Massachusetts,West Newbury,DEM,3270,2111
2202,Massachusetts,West Springfield,DEM,13513,7157
2203,Massachusetts,West Stockbridge,DEM,971,784
2204,Massachusetts,West Tisbury,DEM,2295,1921
2205,Massachusetts,Westborough,DEM,10636,7569
2206,Massachusetts,Westfield,DEM,20685,10200
2207,Massachusetts,Westford,DEM,15298,10229
2208,Massachusetts,Westhampton,DEM,1195,746
2209,Massachusetts,Westminster,DEM,5294,2665
2210,Massachusetts,Weston,DEM,7085,5129
2211,Massachusetts,Westport,DEM,10546,5319
2212,Massachusetts,Westwood,DEM,10545,6832
2213,Massachusetts,Weymouth,DEM,32827,19615
2214,Massachusetts,Whately,DEM,1107,745
2215,Massachusetts,Whitman,DEM,8629,4496
2216,Massachusetts,Wilbraham,DEM,9397,4928
2217,Massachusetts,Williamsburg,DEM,1822,1446
2218,Massachusetts,Williamstown,DEM,3757,3196
2219,Massachusetts,Wilmington,DEM,14806,8027
2220,Massachusetts,Winchendon,REP,5152,2661
2221,Massachusetts,Winchester,DEM,13870,9777
2222,Massachusetts,Windsor,DEM,579,370
2223,Massachusetts,Winthrop,DEM,10252,6290
2224,Massachusetts,Woburn,DEM,22418,13530
2225,Massachusetts,Worcester,DEM,71370,48584
2226,Massachusetts,Worthington,DEM,870,571
2227,Massachusetts,Wrentham,DEM,7807,4247
2228,Massachusetts,Yarmouth,DEM,15452,9149
2229,Michigan,Alcona County,REP,7064,4848
2230,Michigan,Alger County,REP,5128,3014
2231,Michigan,Allegan County,REP,67094,41392
2232,Michigan,Alpena County,REP,16969,10686
2233,Michigan,Antrim County,REP,15949,9748
2234,Michigan,Arenac County,REP,8831,5928
2235,Michigan,Baraga County,REP,4038,2512
2236,Michigan,Barry County,REP,35905,23471
2237,Michigan,Bay County,REP,60255,33125
2238,Michigan,Benzie County,REP,12262,6601
2239,Michigan,Berrien County,REP,82391,43519
2240,Michigan,Branch County,REP,20536,14064
2241,Michigan,Calhoun County,REP,66281,36221
2242,Michigan,Cass County,REP,26216,16699
2243,Michigan,Charlevoix County,REP,17000,9841
2244,Michigan,Cheboygan County,REP,15868,10186
2245,Michigan,Chippewa County,REP,17642,10681
2246,Michigan,Clare County,REP,16281,10861
2247,Michigan,Clinton County,REP,47927,25098
2248,Michigan,Crawford County,REP,7861,5087
2249,Michigan,Delta County,REP,21151,13207
2250,Michigan,Dickinson County,REP,14589,9617
2251,Michigan,Eaton County,REP,64327,31798
2252,Michigan,Emmet County,REP,22177,12135
2253,Michigan,Genesee County,DEM,221360,119390
2254,Michigan,Gladwin County,REP,14603,9893
2255,Michigan,Gogebic County,REP,8266,4600
2256,Michigan,Grand Traverse County,REP,60236,30502
2257,Michigan,Gratiot County,REP,19127,12102
2258,Michigan,Hillsdale County,REP,23302,17037
2259,Michigan,Houghton County,REP,18501,10378
2260,Michigan,Huron County,REP,18437,12731
2261,Michigan,Ingham County,DEM,144550,94212
2262,Michigan,Ionia County,REP,32209,20657
2263,Michigan,Iosco County,REP,15363,9759
2264,Michigan,Iron County,REP,6789,4216
2265,Michigan,Isabella County,REP,29421,14815
2266,Michigan,Jackson County,REP,80861,47372
2267,Michigan,Kalamazoo County,DEM,143414,83686
2268,Michigan,Kalkaska County,REP,10631,7436
2269,Michigan,Kent County,DEM,361048,187915
2270,Michigan,Keweenaw County,REP,1557,862
2271,Michigan,Lake County,REP,6323,3946
2272,Michigan,Lapeer County,REP,52650,35482
2273,Michigan,Leelanau County,DEM,16900,8795
2274,Michigan,Lenawee County,REP,53375,31541
2275,Michigan,Livingston County,REP,127197,76982
2276,Michigan,Luce County,REP,3001,2109
2277,Michigan,Mackinac County,REP,7015,4304
2278,Michigan,Macomb County,REP,494256,263863
2279,Michigan,Manistee County,REP,14655,8321
2280,Michigan,Marquette County,DEM,37462,20465
2281,Michigan,Mason County,REP,17254,10207
2282,Michigan,Mecosta County,REP,21049,13267
2283,Michigan,Menominee County,REP,12607,8117
2284,Michigan,Midland County,REP,49088,27675
2285,Michigan,Missaukee County,REP,8755,6648
2286,Michigan,Monroe County,REP,87148,52710
2287,Michigan,Montcalm County,REP,32100,21815
2288,Michigan,Montmorency County,REP,5859,4171
2289,Michigan,Muskegon County,DEM,92444,45643
2290,Michigan,Newaygo County,REP,27161,18857
2291,Michigan,Oakland County,DEM,770351,434148
2292,Michigan,Oceana County,REP,14062,8892
2293,Michigan,Ogemaw County,REP,11907,8253
2294,Michigan,Ontonagon County,REP,3804,2358
2295,Michigan,Osceola County,REP,12329,8928
2296,Michigan,Oscoda County,REP,4874,3466
2297,Michigan,Otsego County,REP,14757,9779
2298,Michigan,Ottawa County,REP,168713,100913
2299,Michigan,Presque Isle County,REP,8344,5342
2300,Michigan,Roscommon County,REP,15018,9670
2301,Michigan,Saginaw County,DEM,103349,51088
2302,Michigan,Sanilac County,REP,22446,16194
2303,Michigan,Schoolcraft County,REP,4745,3090
2304,Michigan,Shiawassee County,REP,39224,23149
2305,Michigan,St. Clair County,REP,92064,59185
2306,Michigan,St. Joseph County,REP,27936,18127
2307,Michigan,Tuscola County,REP,29445,20297
2308,Michigan,Van Buren County,REP,39066,21591
2309,Michigan,Washtenaw County,DEM,216418,157136
2310,Michigan,Wayne County,DEM,872469,597170
2311,Michigan,Wexford County,REP,18265,12102
2312,Minnesota,Aitkin County,REP,10025,6258
2313,Minnesota,Anoka County,REP,211132,104902
2314,Minnesota,Becker County,REP,19401,12438
2315,Minnesota,Beltrami County,REP,24189,12188
2316,Minnesota,Benton County,REP,22260,14382
2317,Minnesota,Big Stone County,REP,2974,1863
2318,Minnesota,Blue Earth County,DEM,36051,18330
